artist,album,song_title,lexical_complexity,rhyme_complexity,semantic_depth,narrative_structure,emotional_expressiveness,composite_score
Drake,Scorpion,Mob Ties,0.27149574104925683,0.37402171630094205,0.28803863276576974,0.6515173429950669,0.13909285900008103,0.330958477087517
Drake,We Are Young Money,BedRock,0.25124357355046206,0.35388379351747407,0.7487127086767708,0.708694023107361,0.41498704092244265,0.4777637164754078
Kanye West,The Life of Pablo,Facts (Charlie Heat Version),0.4353974943736477,0.5447028541330592,0.7758819158943469,0.6315902986377934,0.4728645548877424,0.5677430513600812
Kanye West,It’s Almost Dry,Hear Me Clearly,0.36043167048188657,0.4308302167119217,0.48002328561228474,0.6842679771676868,0.47906068074152053,0.4742508781202718
Dave,The Boy Who Played the Harp,Selfish,0.3146519738032274,0.2501600605394099,0.9005897374908531,0.6759943213880563,0.674711435028932,0.5419297926076635
Kanye West,Unknown,Happy Birthday Mom!!,0.38495525473926284,0.8429528131357117,0.6031139577223857,0.6701997237199324,0.2716152106856528,0.5632050464713781
Drake,Unknown,Yamaha Mama,0.2846064137720492,0.4282822783464714,0.5092425562727841,0.6759398360339428,0.12195085348731823,0.3916215096981396
Drake,Unknown,Body 2 Body (Lovesick),0.30543556747499007,0.43448339149963205,0.4435638515091583,0.730949183681843,0.17215836817693497,0.40249478285940116
Drake,ORA (Japan Version),R.I.P.,0.33646087444217954,0.5104433596178959,0.7483109961415638,0.6819201124533516,0.5833601490318033,0.5635252606955861
Drake,Take Care,Buried Alive Interlude,0.37950804846080993,0.26458262764368234,0.8385897614994923,0.6571769575726992,0.5365193166240738,0.5156456258637007
Lil Wayne,Trilla,Luxury Tax,0.2980670819718796,0.1844577531730267,0.7849472896164869,0.6793950194806117,0.4850017403731681,0.4616269136076554
Drake,Thank Me Later,Fireworks,0.36849955430537296,0.5174687405495286,0.6562940662042341,0.6887235389662195,0.7472674249917617,0.5870879250825889
Lil Wayne,Sorry 4 the Wait 2,Amazing Amy,0.33213501916533955,0.772884854106888,0.7678924642886813,0.6746561633958262,0.8751677224961,0.6894586792261201
Kendrick Lamar,Kendrick Lamar,She Needs Me,0.3845164190987917,0.6926163244328939,0.658961235600835,0.6542374640302184,0.43946153539286853,0.5678775387312553
Lil Wayne,The Pinkprint (Tenth Anniversary Edition),I Lied,0.35423073820006895,0.8115364933630559,0.6663556365249096,0.7142834877166037,0.1551596261777646,0.545175846678803
Kendrick Lamar,Mr. Morale & The Big Steppers,Savior,0.3924277682473774,0.46734968109005837,0.7691637306193735,0.6582927958688385,0.7232206529962123,0.592543770025433
Lil Wayne,The Real Is Back,Ballin’,0.3782965676212148,0.19393736434418493,0.5836429526707139,0.6680011161394361,0.17718187606785324,0.376508787778918
Drake,So Far Gone,Ignant Shit,0.3956784398732054,0.3702934022938802,0.7274723279014441,0.6569282981856247,0.5206068665628932,0.5198641221688223
Kanye West,The College Dropout,Last Call,0.4766211257445881,0.758303295962821,0.7461661888890132,0.6620676179184102,0.3862341001725836,0.6106902496397038
Lil Wayne,Tha Fix Before Tha VI (Bonus),Kat Food,0.3099871551377665,0.7791800013232308,0.5219666440763842,0.6707381378216901,0.08869320999044919,0.4795351228449812
Kendrick Lamar,Long Term 2: Lifestyles of the Broke and Almost Famous,Turn Me Up,0.31116413735631104,0.8055943795386482,0.6191413768749233,0.7046139244217158,0.43891474345393383,0.5809347350849531
Kanye West,Dat Kid From Cleveland,Make Her Say (I Poke Her Face),0.41129218624608543,0.47888459383660914,0.6737244331230405,0.6614262990083093,0.21666590670537014,0.479271598525298
Dave,Money Can’t Buy Happiness,Spaghetti,0.3397229373444821,0.5080998001946821,0.5408242160134088,0.6405189311060212,0.20834573908929058,0.44088136820401
Dave,We’re All Alone In This Together,Survivor’s Guilt,0.26718021811760045,0.2327908849335963,0.8415183757981336,0.6703876670847622,0.7478804136525966,0.5300716728097796
Lil Wayne,Essentials,No Frauds,0.278736358439393,0.24044681269774854,0.7920889340202125,0.7241633020807035,0.19332019178941698,0.4215652953363471
Lil Wayne,I Am Not a Human Being II,Love Me,0.31649493606678525,0.7734280420734905,0.653797204961686,0.6836115335038863,0.7973397953256683,0.6494251278147835
Lil Wayne,Tha Carter II,Mo Fire,0.44913968725102604,0.23832534148396597,0.5766626759544775,0.6703657026479646,0.13465430062077524,0.3922275235334419
Kendrick Lamar,C4,West Coast Wu-Tang,0.34984238577002297,0.162111983384445,0.8705824705707836,0.6619459694484907,0.7635686537415698,0.5366185932798602
Drake,Unknown,20 Hoes (Remix)*,0.5131380852618492,0.3167249840504322,0.44931891399056234,0.6752556340951013,0.018779847513787744,0.3767169604801131
Drake,Iceman,THATS JUST HOW I FEEL,0.3674023262420416,0.574618038399786,0.7163368175746736,0.6606721911667437,0.5128075485011464,0.5620646767385303
Lil Wayne,Unknown,Weezy’s Ambitions,0.4606344434791993,0.2506849488132088,0.6139551469615944,0.6132265139854239,0.578699585037358,0.48531304939674613
Drake,Thank Me Later,Thank Me Now,0.2879631324911635,0.1631515731110997,0.6442185641649912,0.6955229879921034,0.30340945428898025,0.3922345716656175
Drake,Comeback Season,Missin’ You (Freestyle),0.24784425237215463,0.5702010455840056,0.6357285516582146,0.7265169310959145,0.5327725592049792,0.5347968737074583
Drake,"Fórmula, Vol. 2 (Deluxe Edition)",Odio,0.568305059000972,0.1420913325372378,0.5296313372349284,0.6039492352911181,0.13276548171538807,0.3722555940182348
Kendrick Lamar,Section.80,The Spiteful Chant,0.2897823316299081,0.4537704729089396,0.6479306187117765,0.6950462738299379,0.5848487115567238,0.5222118916814074
Lil Wayne,No Ceilings,D.O.A.,0.5425793373649247,0.14012732011323953,0.6203696934524162,0.6255555504888408,0.4410209643124393,0.449659161627592
Drake,Comeback Season,Bitch Is Crazy,0.47273529529417263,0.1610884098331291,0.6438089150803569,0.630485916339806,0.17302359888468508,0.3927585517610961
Kanye West,Finding Forever,The People,0.36273024166208445,0.1610408573937332,0.8767983508662033,0.6433988359144076,0.5620675390526774,0.4970892660517875
Lil Wayne,Excuse My French,Pop That,0.3233144654465062,0.7805793555185703,0.7358917283972699,0.6441149700409652,0.3860504231992263,0.5808134077943878
Lil Wayne,No Ceilings 2,Too Young,0.35998765253652715,0.3019074631835208,0.5315418401629333,0.6908298940944745,0.10276773084193332,0.37796079461833015
Lil Wayne,Lessons in Love,Girls Around The World,0.17150102666910363,0.7726206856532253,0.6521596184204307,0.6891003437555367,0.31389259049407897,0.5240308700933596
Kanye West,The Life of Pablo,FML,0.32023226176820324,0.13363617216273604,0.5667477623504293,0.6659834602730794,0.7024077326540398,0.4511841134361804
Lil Wayne,Sorry 4 the Wait (Re-Release),Sorry 4 the Wait,0.40833714731812953,0.130532185233733,0.8425653398224906,0.6270192845052258,0.6931132372943646,0.5154890838712141
Dave,M3LO WORLD TOUR,Meridian,0.6088112127470577,0.3739262598835323,0.668391954181466,0.5685842190228501,0.2587459521717369,0.4859590216443627
Lil Wayne,The Bling Ring (Original Motion Picture Soundtrack),Drop It Low (Remix),0.19044109119702213,0.7452041219987924,0.41129712557030507,0.6576818665575785,0.10992163510910365,0.42728528085862105
Drake,Certified Lover Boy,Fountains,0.30515382906535976,0.5498708080273986,0.42046127361719515,0.6076007838495205,0.7028424760274493,0.5142993353262786
Lil Wayne,Fast Money,Neck of the Woods,0.3334716406544285,0.4387580125548861,0.6804914377983893,0.6642637694248209,0.19777185056907834,0.45167605435682395
Drake,Care Package,Can I,0.3317941077772273,0.7093601106614068,0.6327146914597429,0.7034701881298584,0.2208541613424687,0.5199331480007182
Dave,Unknown,Toddla T Freestyle,0.3377743436988254,0.2477091020167094,0.7274825182295879,0.6646615216454489,0.439641582117999,0.46260619256027713
Drake,Unknown,Trance (Demo),0.24967563524437733,0.5114023342467422,0.7912863152882791,0.6808291951531829,0.4161692162193055,0.5214011961850554
Dave,We’re All Alone In This Together,Twenty To One,0.2882283366189351,0.31548435827599713,0.7547405595988654,0.66616316619273,0.37543149357862404,0.4624756424571937
Kanye West,JESUS IS KING,Closed on Sunday,0.4711272202586927,0.11932301521932136,0.5378041550915705,0.649972092118401,0.6336265891406414,0.4558381605207715
Kanye West,VULTURES 1,KING,0.4521360525220018,0.13313929280975412,0.6705266501222751,0.6013110629416422,0.4276585457760453,0.43354573232774934
Lil Wayne,Slime Season,Take Kare,0.40448437432294937,0.5388071556303243,0.6208035574417755,0.631071013399625,0.5689988251539565,0.548219792301261
Lil Wayne,Unknown,Grateful,0.21368355359210411,0.6316822989935551,0.7808124421083018,0.7148679552145605,0.942246066827234,0.6524991805361009
Drake,Scorpion,Final Fantasy,0.4073552450475126,0.37627523642959576,0.5533362790543782,0.6451045418935892,0.20995806812027046,0.4249644088358696
Lil Wayne,Dedication 2,Get ’Em,0.44933938407933266,0.08544346758394612,0.7454552427686731,0.6526516085880111,0.5301462590020889,0.46424678535420716
Lil Wayne,Tha Carter IV,I Like the View,0.26904646415459665,0.19426641497239377,0.7716373106873462,0.6842792541551843,0.5402617448868537,0.4673975958121354
Kendrick Lamar,C4,Bitch I’m In the Club,0.30368504199178037,0.2866859453100659,0.584661647487695,0.6670345536656863,0.17758538129830265,0.3849130835329251
Lil Wayne,Sorry 4 the Wait 2,Hot Nigga,0.44461282922132983,0.158128324030778,0.6123116459312744,0.6516617241826134,0.6061004501072098,0.4698863246870494
Lil Wayne,Tha Carter III (Deluxe Revised),Phone Home,0.41418725019376,0.8169314109599014,0.47243216140317407,0.6522347019958777,0.6212682921465649,0.6036455987880568
Dave,Money Can’t Buy Happiness,Back to Basics,0.20049505581273486,0.550795120502154,0.49808629246616004,0.6754707796230757,0.4641454372606671,0.47156475417691224
Kanye West,VULTURES 2 (Digital Deluxe),FRIED,0.3763894342363961,0.3105647636283856,0.5490775477191535,0.6807056208604213,0.18299413069657075,0.40143925656658364
Drake,Beautiful and Brutal Yard,Who Told You,0.2611585452429029,0.7977355397305189,0.6267391011554805,0.6708604555542901,0.6738184133521343,0.6124061652158768
Kanye West,"The Hits Collection, Volume One",Run This Town,0.4026778514791188,0.2597638610712056,0.7746347426899168,0.6354397914431049,0.6011209435820534,0.515943641534485
Drake,Certified Lover Boy,Love All,0.24163810297728594,0.20413591096643507,0.7308329541232382,0.715072415461329,0.7587939829521011,0.5045478480713332
Kendrick Lamar,untitled unmastered.,untitled 01 | 08.19.2014.,0.44300576752009296,0.24432681753753532,0.7985740471287016,0.6411255154871531,0.25725704957553236,0.4570179045523222
Drake,Take Care,Practice,0.176485800033725,0.3118548589253763,0.6065037659709027,0.6842088565584872,0.537830584342009,0.44475907328444453
Drake,Queen Radio: Volume 1,Seeing Green,0.38585472257173153,0.25961317476473855,0.710289595133287,0.6435481204394763,0.4185671758009425,0.4643778104582983
Lil Wayne,Tha Carter V (2014 Version),Gotti,0.41753087576752274,0.1902765283403382,0.608949974872698,0.6509187575454147,0.5467274940543331,0.4598486146558076
Drake,Dark Lane Demo Tapes,Deep Pockets,0.46543031923147976,0.3458109722992137,0.642423227323009,0.6834378958498661,0.48430766680294224,0.5074006701237695
Drake,Take Care,Headlines,0.24842816875967522,0.6799872895997462,0.6618428419778459,0.6678486917324651,0.5842825206448439,0.5690848324362793
Kanye West,Late Registration,Bring Me Down,0.38333057228435896,0.37356596573661727,0.5798952182993616,0.6940668298177437,0.5254887974135654,0.4952444335062731
Lil Wayne,100% Juice,Miss Mary Mack,0.2577295613295652,0.6568805045433584,0.6361821409528993,0.6814451968466643,0.5770466482620664,0.5606285757717455
Dave,PSYCHODRAMA,Psycho,0.36274757960835785,0.10744336453808867,0.7841661092484963,0.6755056551882308,0.8580051429682014,0.5291704557777679
Drake,If You’re Reading This It’s Too Late,My Side,0.2814353060112266,0.21613732928873108,0.5769485913952433,0.6722056098449222,0.4368685373009186,0.4139156607403988
Dave,Unknown,Instagram Freestyle (April 2023),0.3848385918286923,0.1526582843277231,0.6666508218390018,0.686089945719977,0.1814997576388147,0.3876758972012291
Kendrick Lamar,Unknown,euphoria,0.35916693551148826,0.2462638673846465,0.8556523159011171,0.6836298424954868,0.6977556135154377,0.5466254162060933
Drake,Unknown,Summer Sixteen,0.416227754612905,0.30470975099285974,0.7063831729510741,0.6185790209579504,0.17612171241410102,0.42871081888752355
Kanye West,Chicken-n-Beer,Stand Up,0.23531709072599732,0.5278270881862067,0.7041644811371663,0.6676682001906479,0.42291880424457523,0.5045870772966967
Lil Wayne,Tha Carter III (Deluxe Revised),DontGetIt,0.33466949111222694,0.2428267764258724,0.8064919642572346,0.6706071385051254,0.5544440575705133,0.5004188674702319
Drake,For All The Dogs: Scary Hours Edition,Daylight,0.2934758648658435,0.3849765745489364,0.4610924646110938,0.6825659802638636,0.17250451921315146,0.38404361041483137
Kendrick Lamar,The Marshall Mathers LP 2 (Expanded Edition),Love Game,0.39802867521162627,0.28657807664596924,0.8481047517596462,0.6695449670668672,0.8373652156067057,0.588775992737118
Kanye West,Seeing Sounds,Everyone Nose (All the Girls Standing in the Line for the Bathroom) [Remix],0.22809529662264524,0.4484671156119488,0.7172138762606699,0.6544162390968739,0.5649822363365474,0.5123374966114909
Kendrick Lamar,2011's Freshman Class: The Mixtape,Outrageous,0.43645994444218433,0.1522696053768342,0.6334934717413542,0.6099643918084713,0.6517761811534405,0.4739079795828751
Lil Wayne,Based on a T.R.U. Story,Yuck!,0.3363127320091052,0.3308209313752209,0.6145268344046378,0.62742470502509,0.5526007810946965,0.4775070080992566
Lil Wayne,Well Done 4,Good Day,0.3230980424591408,0.29989509862411917,0.7696180474731626,0.6712491119913349,0.6516993780816913,0.524544235057529
Kanye West,Donda (Deluxe),Keep My Spirit Alive,0.4032947567931429,0.23582335160612736,0.6619221352523563,0.6484555334530314,0.4680962281217498,0.4628867919529364
Drake,Unknown,act ii: date @ 8 (remix),0.30815797228311226,0.18912925156955476,0.6070714599213103,0.6313287066749493,0.6891464588185008,0.4628567970982157
Lil Wayne,Dedication 2,Walk It Off,0.29129650901607085,0.36298819953207984,0.7248634463768155,0.6916001339661045,0.5323504116659475,0.5041891433897024
Kanye West,Magna Carta... Holy Grail,Crown,0.5698492234002148,0.9638106460371946,0.23985017903765754,0.5574199112890915,0.0,0.4865055286902369
Kendrick Lamar,CrasH Talk,CHopstix,0.4750547177963516,0.8554361424517715,0.24471218480649748,0.6473840138898301,0.0,0.45492001821698724
Dave,JAE51*,Propeller,0.3302649590295924,0.43905390573306424,0.586041770092551,0.6754264996436733,0.128321995431934,0.42000319629063254
Drake,Comeback Season,Going in for Life,0.40594112954803074,0.1769983631450541,0.7232713825425501,0.6658332160244412,0.47014239182147316,0.4639955539723405
Dave,Unknown,Take a Walk With Me,0.29526369572392563,0.11027020905406608,0.7542346840199975,0.6692515430224615,0.9079373236950234,0.519442424404675
Kendrick Lamar,Unknown,Get Bizy,0.4453771513287947,0.11243383505763957,0.8693663012063796,0.6450868860636407,0.4954375807492105,0.486907698330833
Kendrick Lamar,Section.80,No Make-Up (Her Vice),0.19852910897702375,0.2961969871534434,0.5443591203491096,0.6378635519817711,0.5138799679914414,0.42108241904914145
Kendrick Lamar,Redemption,Tap Out,0.33678988194136467,0.5023618452978685,0.906949269922216,0.6912509862688107,0.881049726092097,0.6542358848559242
Lil Wayne,The Black Bar Mitzvah,Bands,0.2621182879401478,0.6783148476006132,0.4252886227677051,0.6298754806208291,0.0,0.4015414161348483
Kanye West,Donda (Deluxe),God Breathed,0.250711085055602,0.6221918308923748,0.46564895855906696,0.7430257757495876,0.4463619722571949,0.4995462272599046
Drake,So Far Gone,Let’s Call It Off,0.22554426899457367,0.251449271922647,0.5237614231094583,0.7114997902054323,0.5073210611846698,0.42091263716921695
Drake,100 GIGS,SOD,0.3966966341017892,0.46147942120138874,0.5120318694304294,0.6298973424581318,0.25618424266198153,0.44283700590790703
Drake,What a Time To Be Alive,Digital Dash,0.28687274277814057,0.39801477415590913,0.6236912478345221,0.6911205112445328,0.4200244013698498,0.4692894486221597
Kanye West,Watch the Throne,Murder to Excellence,0.44967915267145275,0.4333814662383407,0.8880963550360658,0.6398180472526381,0.6976074679026341,0.6113946687695114
Lil Wayne,FWA,Pick Up Your Heart,0.28801196497176795,0.4934168898767496,0.7582919634240414,0.6898235894704524,0.7168938064348035,0.5794673078558779
Drake,Young Sweet Jones 2,On My Way,0.30723423732416,0.21193879467868912,0.44757805888299146,0.5894185748865503,0.509291910936203,0.3942183263313257
Kanye West,VULTURES 1,VULTURES,0.39763593103146416,0.2392346750151966,0.601759098075283,0.6817912013052044,0.6067921157963128,0.48331477793019184
Kanye West,Unknown,Blood of the Lamb,0.42994184536372654,0.2204698345920797,0.6165819419222491,0.6115161567460625,0.22080126561951136,0.40030989274102674
Kanye West,The College Dropout,We Don’t Care,0.3417146834838701,0.1568414953269543,0.5986585534483635,0.6880822456830038,0.09614440035835509,0.34972623814230686
Drake,So Far Gone,Congratulations,0.39773499707707505,0.12189489400000812,0.8282789234195403,0.6970843915268703,0.6450260576349856,0.5092443778553528
Drake,Certified Lover Boy,7am On Bridle Path,0.43350450657062123,0.11718527842314072,0.7492351730893773,0.6390105244572715,0.6124340820787555,0.48418265062212673
Kanye West,DONDA 2,MAINTENANCE,0.7849270439186047,0.33811856466705587,0.2229511139451112,0.3814357894006996,0.0,0.3433206411496121
Kendrick Lamar,Section.80,Blow My High (Members Only),0.3541288454830017,0.4085618467048323,0.5039168250243464,0.6459490756255276,0.0,0.3706419571215068
Drake,Her Loss,Spin Bout U,0.36973861953741943,0.2426246934130067,0.6438191334412898,0.6497161144530272,0.4859009901952965,0.45800533915600694
Drake,Unknown,Juice,0.47753035214829465,0.1190162937548382,0.7222269399804164,0.6339181338898945,0.1461025604241224,0.3940137640327604
Kanye West,Donda (Deluxe),Moon,0.34580699520877445,0.797028536297966,0.19882751542841395,0.6595075935200874,0.4616485095811033,0.499439877146163
Kanye West,Unknown,Alors on danse (Remix),0.4497276667577906,0.40849920698909564,0.6066828772112561,0.6151142600194897,0.5469125966254844,0.5150565688691036
Drake,Unknown,Teach You A Lesson,0.2855451104407698,0.498839984181851,0.6540907174081758,0.6614033864551361,0.4634087110329889,0.5045294117901201
Kanye West,Ne-Yo: The Collection,Because of You (Remix),0.2701445317376053,0.49481078247179444,0.5303770383636781,0.6483773351171582,0.5312099118557065,0.4873055922769203
Lil Wayne,Port of Miami 2,Maybach Music VI,0.40075808119815565,0.1805188548858604,0.8308697872508164,0.6418972589280343,0.5706034185265713,0.5018605599557788
Dave,"Stone Island Selected Works: KITTYSAYWORD, Feb 28, 2024, Pt. 1 (DJ Mix)",Sprinter (Mixed) [Stone Island Selected Works],0.5228335653439546,0.053363860617977314,0.6335205669125972,0.6331670909503689,0.6217274757146997,0.4639323503913
Kanye West,ye,I Thought About Killing You,0.33096920794252366,0.37425503601759524,0.6538496756525647,0.6914252959307081,0.7661667743809615,0.547474684989215
Kanye West,VULTURES 1,KEYS TO MY LIFE,0.3712882759488306,0.3332597621444386,0.5497687432519869,0.6559051784385123,0.5311757419584963,0.4721472695337492
